"Population by Town"
"Current date: 10/9/2024 2:52:04 PM (Eastern Daylight Time)"
"Data source: Connecticut_SS, Offense Data"
"Incident Date","Census Tract","Estimated Population",
"2014","Tract 5303.02, Capitol Planning Region","6,216"
"2014","Tract 5304, Capitol Planning Region","3,294"
"2014","Tract 5305, Capitol Planning Region","3,188"
"2014","Tract 5306, Capitol Planning Region","2,691"
"2014","Tract 5331.01, Capitol Planning Region","9,380"
"2014","Tract 5331.02, Capitol Planning Region","5,591"
"2014","Tract 5331.03, Capitol Planning Region",""
"2014","Tract 5331.04, Capitol Planning Region",""
"2014","Tract 5351, Capitol Planning Region","8,959"
"2014","Tract 5352, Capitol Planning Region","6,766"
"2014","Tract 5381, Capitol Planning Region","1,687"
"2014","Tract 5382.01, Capitol Planning Region","5,625"
"2014","Tract 5382.02, Capitol Planning Region","4,119"
"2014","Tract 8401, Capitol Planning Region","5,994"
"2014","Tract 8501, Capitol Planning Region","5,349"
"2014","Tract 8502, Capitol Planning Region","7,085"
"2014","Tract 8601, Capitol Planning Region","5,472"
"2014","Tract 8811, Capitol Planning Region","4,237"
"2014","Tract 8812, Capitol Planning Region","10,843"
"2014","Tract 8813, Capitol Planning Region","5,567"
"2014","Tract 8815, Capitol Planning Region","5,681"
"2014","Tract 8901, Capitol Planning Region","4,135"
"2014","Tract 8902.01, Capitol Planning Region","3,584"
"2014","Tract 8902.02, Capitol Planning Region","5,244"
"2014","Tract 8902.04, Capitol Planning Region",""
"2014","Tract 9800, Capitol Planning Region",""
"2014","Tract 9801, Capitol Planning Region",""
"2014","Tract 1001, Greater Bridgeport Planning Region","5,720"
"2014","Tract 1002, Greater Bridgeport Planning Region","7,273"
"2014","Tract 1003, Greater Bridgeport Planning Region","6,751"
"2014","Tract 1051, Greater Bridgeport Planning Region","4,116"
"2014","Tract 1052, Greater Bridgeport Planning Region","3,477"
"2014","Tract 2572, Greater Bridgeport Planning Region","3,906"
"2014","Tract 601, Greater Bridgeport Planning Region","4,297"
"2014","Tract 602, Greater Bridgeport Planning Region","4,438"
"2014","Tract 603, Greater Bridgeport Planning Region","3,973"
"2014","Tract 604, Greater Bridgeport Planning Region","4,503"
"2014","Tract 605, Greater Bridgeport Planning Region","2,839"
"2014","Tract 606, Greater Bridgeport Planning Region","2,365"
"2014","Tract 607, Greater Bridgeport Planning Region","7,943"
"2014","Tract 608, Greater Bridgeport Planning Region","2,035"
"2014","Tract 609, Greater Bridgeport Planning Region","2,636"
"2014","Tract 610, Greater Bridgeport Planning Region","3,822"
"2014","Tract 611, Greater Bridgeport Planning Region","3,776"
"2014","Tract 612, Greater Bridgeport Planning Region","2,116"
"2014","Tract 613, Greater Bridgeport Planning Region","3,242"
"2014","Tract 614, Greater Bridgeport Planning Region","2,830"
"2014","Tract 615, Greater Bridgeport Planning Region","4,562"
"2014","Tract 616, Greater Bridgeport Planning Region","5,301"
"2014","Tract 701, Greater Bridgeport Planning Region","4,514"
"2014","Tract 702, Greater Bridgeport Planning Region","4,169"
"2014","Tract 703, Greater Bridgeport Planning Region","1,189"
"2014","Tract 704, Greater Bridgeport Planning Region","1,548"
"2014","Tract 705, Greater Bridgeport Planning Region","2,149"
"2014","Tract 706, Greater Bridgeport Planning Region","2,291"
"2014","Tract 709, Greater Bridgeport Planning Region","2,697"
"2014","Tract 710, Greater Bridgeport Planning Region","3,941"
"2014","Tract 711, Greater Bridgeport Planning Region","4,334"
"2014","Tract 712, Greater Bridgeport Planning Region","5,757"
"2014","Tract 713, Greater Bridgeport Planning Region","4,032"
"2014","Tract 714, Greater Bridgeport Planning Region","3,761"
"2014","Tract 716, Greater Bridgeport Planning Region","2,601"
"2014","Tract 719, Greater Bridgeport Planning Region","5,057"
"2014","Tract 720, Greater Bridgeport Planning Region","3,488"
"2014","Tract 721, Greater Bridgeport Planning Region","5,225"
"2014","Tract 722, Greater Bridgeport Planning Region","3,971"
"2014","Tract 723, Greater Bridgeport Planning Region","5,980"
"2014","Tract 724, Greater Bridgeport Planning Region","2,548"
"2014","Tract 725, Greater Bridgeport Planning Region","6,623"
"2014","Tract 726, Greater Bridgeport Planning Region","7,998"
"2014","Tract 727, Greater Bridgeport Planning Region","3,572"
"2014","Tract 728, Greater Bridgeport Planning Region","5,726"
"2014","Tract 729, Greater Bridgeport Planning Region","5,256"
"2014","Tract 730, Greater Bridgeport Planning Region","1,905"
"2014","Tract 731, Greater Bridgeport Planning Region","5,007"
"2014","Tract 732, Greater Bridgeport Planning Region","2,461"
"2014","Tract 733, Greater Bridgeport Planning Region","3,206"
"2014","Tract 734, Greater Bridgeport Planning Region","4,448"
"2014","Tract 735, Greater Bridgeport Planning Region","3,462"
"2014","Tract 736, Greater Bridgeport Planning Region","2,421"
"2014","Tract 737, Greater Bridgeport Planning Region","4,810"
"2014","Tract 738, Greater Bridgeport Planning Region","2,702"
"2014","Tract 739, Greater Bridgeport Planning Region","3,311"
"2014","Tract 740, Greater Bridgeport Planning Region","1,930"
"2014","Tract 743, Greater Bridgeport Planning Region","4,113"
"2014","Tract 744, Greater Bridgeport Planning Region","4,571"
"2014","Tract 801, Greater Bridgeport Planning Region","5,014"
"2014","Tract 802, Greater Bridgeport Planning Region","4,520"
"2014","Tract 804, Greater Bridgeport Planning Region","5,722"
"2014","Tract 805, Greater Bridgeport Planning Region","3,213"
"2014","Tract 806, Greater Bridgeport Planning Region","2,111"
"2014","Tract 807, Greater Bridgeport Planning Region","2,096"
"2014","Tract 808, Greater Bridgeport Planning Region","4,835"
"2014","Tract 809, Greater Bridgeport Planning Region","5,144"
"2014","Tract 810, Greater Bridgeport Planning Region","4,406"
"2014","Tract 811, Greater Bridgeport Planning Region","4,707"
"2014","Tract 812, Greater Bridgeport Planning Region","5,441"
"2014","Tract 813, Greater Bridgeport Planning Region","4,883"
"2014","Tract 901, Greater Bridgeport Planning Region","3,286"
"2014","Tract 902, Greater Bridgeport Planning Region","8,238"
"2014","Tract 903, Greater Bridgeport Planning Region","4,703"
"2014","Tract 904, Greater Bridgeport Planning Region","6,626"
"2014","Tract 905, Greater Bridgeport Planning Region","4,624"
"2014","Tract 906, Greater Bridgeport Planning Region","3,394"
"2014","Tract 907, Greater Bridgeport Planning Region","5,573"
"2014","Tract 9900, Greater Bridgeport Planning Region",""
"2014","Tract 5411, Lower Connecticut River Valley Planning Region","2,569"
"2014","Tract 5412, Lower Connecticut River Valley Planning Region","5,163"
"2014","Tract 5413, Lower Connecticut River Valley Planning Region","5,987"
"2014","Tract 5414.01, Lower Connecticut River Valley Planning Region","3,280"
"2014","Tract 5414.02, Lower Connecticut River Valley Planning Region","5,600"
"2014","Tract 5415, Lower Connecticut River Valley Planning Region","3,746"
"2014","Tract 5416, Lower Connecticut River Valley Planning Region","1,697"
"2014","Tract 5417, Lower Connecticut River Valley Planning Region","3,404"
"2014","Tract 5420, Lower Connecticut River Valley Planning Region","4,338"
"2014","Tract 5421, Lower Connecticut River Valley Planning Region","3,708"
"2014","Tract 5422, Lower Connecticut River Valley Planning Region","1,638"
"2014","Tract 5501, Lower Connecticut River Valley Planning Region","5,689"
"2014","Tract 5502.01, Lower Connecticut River Valley Planning Region","3,904"
"2014","Tract 5502.02, Lower Connecticut River Valley Planning Region","3,343"
"2014","Tract 5601, Lower Connecticut River Valley Planning Region","6,185"
"2014","Tract 5602, Lower Connecticut River Valley Planning Region","3,298"
"2014","Tract 5701, Lower Connecticut River Valley Planning Region","5,092"
"2014","Tract 5702, Lower Connecticut River Valley Planning Region","3,306"
"2014","Tract 5703, Lower Connecticut River Valley Planning Region","5,679"
"2014","Tract 5801, Lower Connecticut River Valley Planning Region","4,426"
"2014","Tract 5851, Lower Connecticut River Valley Planning Region","7,371"
"2014","Tract 5901, Lower Connecticut River Valley Planning Region","8,356"
"2014","Tract 5951.01, Lower Connecticut River Valley Planning Region","3,640"
"2014","Tract 5951.02, Lower Connecticut River Valley Planning Region","5,502"
"2014","Tract 6001, Lower Connecticut River Valley Planning Region","4,223"
"2014","Tract 6101, Lower Connecticut River Valley Planning Region","2,064"
"2014","Tract 6102, Lower Connecticut River Valley Planning Region","3,635"
"2014","Tract 6103, Lower Connecticut River Valley Planning Region","4,187"
"2014","Tract 6104, Lower Connecticut River Valley Planning Region","3,302"
"2014","Tract 6201, Lower Connecticut River Valley Planning Region","4,611"
"2014","Tract 6301, Lower Connecticut River Valley Planning Region","6,643"
"2014","Tract 6401, Lower Connecticut River Valley Planning Region","6,516"
"2014","Tract 6501, Lower Connecticut River Valley Planning Region","2,367"
"2014","Tract 6601.01, Lower Connecticut River Valley Planning Region","3,185"
"2014","Tract 6601.02, Lower Connecticut River Valley Planning Region","4,402"
"2014","Tract 6601.03, Lower Connecticut River Valley Planning Region",""
"2014","Tract 6601.04, Lower Connecticut River Valley Planning Region",""
"2014","Tract 6701, Lower Connecticut River Valley Planning Region","4,881"
"2014","Tract 6702, Lower Connecticut River Valley Planning Region","5,341"
"2014","Tract 6801, Lower Connecticut River Valley Planning Region","6,916"
"2014","Tract 6802, Lower Connecticut River Valley Planning Region","6,294"
"2014","Tract 9901, Lower Connecticut River Valley Planning Region",""
"2014","Tract 1101, Naugatuck Valley Planning Region","2,330"
"2014","Tract 1102.01, Naugatuck Valley Planning Region","5,177"
"2014","Tract 1102.02, Naugatuck Valley Planning Region","5,113"
"2014","Tract 1103.01, Naugatuck Valley Planning Region","6,039"
"2014","Tract 1103.02, Naugatuck Valley Planning Region","2,781"
"2014","Tract 1104, Naugatuck Valley Planning Region","5,172"
"2014","Tract 1105, Naugatuck Valley Planning Region","5,809"
"2014","Tract 1106, Naugatuck Valley Planning Region","8,051"
"2014","Tract 1201, Naugatuck Valley Planning Region","6,014"
"2014","Tract 1202, Naugatuck Valley Planning Region","6,823"
"2014","Tract 1251, Naugatuck Valley Planning Region","4,509"
"2014","Tract 1252, Naugatuck Valley Planning Region","5,950"
"2014","Tract 1253, Naugatuck Valley Planning Region","5,246"
"2014","Tract 1254, Naugatuck Valley Planning Region","3,423"
"2014","Tract 1301.01, Naugatuck Valley Planning Region","4,806"
"2014","Tract 1301.02, Naugatuck Valley Planning Region","2,959"
"2014","Tract 1302, Naugatuck Valley Planning Region","8,786"
