Timestamp,Orientation,Inclination,Time_of_day,Date
343724600.93,5.27,79.58,02:03:20,
343724602.93,4.47,80.28,02:03:22,
343724604.93,5.36,79.43,02:03:24,
343724606.93,5.36,79.43,02:03:26,
343724608.93,5.36,79.43,02:03:28,
343724610.94,4.47,80.28,02:03:30,
343724612.94,4.40,79.57,02:03:32,
343724614.94,5.44,79.26,02:03:34,
343724616.94,4.40,80.42,02:03:36,
343724618.94,4.54,79.25,02:03:38,
343724620.94,4.40,79.57,02:03:40,
343724622.95,3.52,80.41,02:03:42,
343724624.95,5.44,80.14,02:03:44,
343724626.95,4.47,79.41,02:03:46,
343724628.95,4.40,80.42,02:03:48,
343724630.95,4.40,80.42,02:03:50,
343724632.96,4.47,79.41,02:03:52,
343724634.96,4.47,80.28,02:03:54,
343724636.96,4.40,79.57,02:03:56,
343724638.96,4.54,79.25,02:03:58,
343724640.96,5.27,80.43,02:04:00,2011-11-23
343724642.96,5.44,80.14,02:04:02,
343724644.97,4.47,79.41,02:04:04,
343724646.97,3.52,79.56,02:04:06,
343724648.97,5.44,79.26,02:04:08,
343724650.97,4.47,79.41,02:04:10,
343724652.97,4.47,79.41,02:04:12,
343724654.98,4.47,79.41,02:04:14,
343724656.98,4.47,80.28,02:04:16,
343724658.98,5.36,79.43,02:04:18,
343724660.98,4.47,80.28,02:04:20,
343724662.98,4.47,79.41,02:04:22,
343724664.98,4.47,80.28,02:04:24,
343724666.99,5.27,80.43,02:04:26,
343724668.99,5.36,78.57,02:04:28,
343724670.99,5.36,80.29,02:04:30,
343724672.99,5.36,79.43,02:04:32,
343724674.99,4.47,80.28,02:04:34,
343724677.00,4.47,79.41,02:04:36,
343724679.00,4.54,80.13,02:04:38,
343724681.00,5.44,79.26,02:04:40,
343724683.00,4.40,79.57,02:04:43,
343724685.00,5.27,80.43,02:04:45,
343724687.00,4.47,80.28,02:04:47,
343724689.01,5.36,79.43,02:04:49,
343724691.01,4.47,79.41,02:04:51,
343724693.01,3.63,80.12,02:04:53,
343724695.01,4.40,80.42,02:04:55,
343724697.01,4.61,79.08,02:04:57,
343724699.02,5.27,80.43,02:04:59,
343724701.02,5.36,80.29,02:05:01,2011-11-23
343724703.02,4.54,80.13,02:05:03,
343724705.02,4.47,79.41,02:05:05,
343724707.02,4.47,80.28,02:05:07,
343724709.02,5.44,79.26,02:05:09,
343724711.03,5.27,79.58,02:05:11,
343724713.03,5.27,80.43,02:05:13,
343724715.03,4.54,79.25,02:05:15,
343724717.03,4.47,80.28,02:05:17,
343724719.03,4.54,79.25,02:05:19,
343724721.04,5.36,79.43,02:05:21,
343724723.04,5.36,79.43,02:05:23,
343724725.04,4.40,80.42,02:05:25,
343724727.04,4.47,79.41,02:05:27,
343724729.04,4.47,80.28,02:05:29,
343724731.04,4.40,80.42,02:05:31,
343724733.05,5.27,79.58,02:05:33,
343724735.05,4.47,79.41,02:05:35,
343724737.05,5.27,79.58,02:05:37,
343724739.05,4.40,80.42,02:05:39,
343724741.05,4.54,80.13,02:05:41,
343724743.06,4.47,79.41,02:05:43,
343724745.06,5.36,79.43,02:05:45,
343724747.06,4.47,79.41,02:05:47,
343724749.06,5.44,80.14,02:05:49,
343724751.06,4.47,80.28,02:05:51,
343724753.06,5.27,80.43,02:05:53,
343724755.07,5.27,79.58,02:05:55,
343724757.07,4.47,79.41,02:05:57,
343724759.07,4.47,80.28,02:05:59,
343724761.07,4.54,79.25,02:06:01,2011-11-23
343724763.07,5.36,78.57,02:06:03,
343724765.08,5.44,80.14,02:06:05,
343724767.08,5.36,80.29,02:06:07,
343724769.08,4.47,79.41,02:06:09,
343724771.08,4.47,80.28,02:06:11,
343724773.08,5.36,79.43,02:06:13,
343724775.09,4.33,79.72,02:06:15,
343724777.09,5.36,79.43,02:06:17,
343724779.09,4.40,80.42,02:06:19,
343724781.09,5.27,80.43,02:06:21,
343724783.09,5.44,80.14,02:06:23,
343724785.09,5.44,79.26,02:06:25,
343724787.10,5.44,79.26,02:06:27,
343724789.10,4.47,80.28,02:06:29,
343724791.10,4.40,80.42,02:06:31,
343724793.10,5.27,80.43,02:06:33,
343724795.10,4.47,79.41,02:06:35,
343724797.11,3.52,80.41,02:06:37,
343724799.11,5.36,79.43,02:06:39,
343724801.11,5.27,79.58,02:06:41,
343724803.11,4.54,79.25,02:06:43,
343724805.11,5.19,79.74,02:06:45,
343724807.11,4.54,79.25,02:06:47,
343724809.12,5.27,79.58,02:06:49,
343724811.12,5.27,79.58,02:06:51,
343724813.12,4.47,80.28,02:06:53,
343724815.12,4.54,80.13,02:06:55,
343724817.12,4.47,80.28,02:06:57,
343724819.13,5.36,79.43,02:06:59,
343724821.13,4.40,80.42,02:07:01,2011-11-23
343724823.13,5.36,80.29,02:07:03,
343724825.13,4.40,79.57,02:07:05,
343724827.13,4.47,80.28,02:07:07,
343724829.13,4.47,79.41,02:07:09,
343724831.14,5.36,79.43,02:07:11,
343724833.14,5.36,79.43,02:07:13,
343724835.14,4.33,80.56,02:07:15,
343724837.14,3.47,79.71,02:07:17,
343724839.14,5.36,80.29,02:07:19,
343724841.15,4.47,79.41,02:07:21,
343724843.15,4.47,80.28,02:07:23,
343724845.15,4.40,80.42,02:07:25,
343724847.15,4.47,80.28,02:07:27,
343724849.15,5.36,80.29,02:07:29,
343724851.15,5.44,79.26,02:07:31,
343724853.16,5.36,79.43,02:07:33,
343724855.16,5.36,79.43,02:07:35,
343724857.16,5.36,79.43,02:07:37,
343724859.16,4.54,80.13,02:07:39,
343724861.16,5.36,79.43,02:07:41,
343724863.16,4.54,79.25,02:07:43,
343724865.17,5.27,80.43,02:07:45,
343724867.17,4.47,79.41,02:07:47,
343724869.17,4.47,80.28,02:07:49,
343724871.17,4.47,79.41,02:07:51,
343724873.17,4.47,80.28,02:07:53,
343724875.18,4.47,80.28,02:07:55,
343724877.18,3.63,80.12,02:07:57,
343724879.18,4.47,80.28,02:07:59,
343724881.18,4.61,79.97,02:08:01,2011-11-23
343724883.18,4.47,79.41,02:08:03,
343724885.19,4.47,79.41,02:08:05,
343724887.19,5.44,79.26,02:08:07,
343724889.19,5.44,79.26,02:08:09,
343724891.19,5.27,80.43,02:08:11,
343724893.19,4.47,79.41,02:08:13,
343724895.19,5.36,79.43,02:08:15,
343724897.20,4.47,80.28,02:08:17,
343724899.20,5.44,79.26,02:08:19,
343724901.20,4.40,79.57,02:08:21,
343724903.20,5.27,79.58,02:08:23,
343724905.20,3.58,82.01,02:08:25,
343724907.21,4.47,79.41,02:08:27,
343724909.21,4.40,80.42,02:08:29,
343724911.21,4.40,80.42,02:08:31,
343724913.21,4.47,79.41,02:08:33,
343724915.21,5.27,79.58,02:08:35,
343724917.21,4.47,80.28,02:08:37,
343724919.22,5.27,80.43,02:08:39,
343724921.22,5.36,79.43,02:08:41,
343724923.22,4.54,79.25,02:08:43,
343724925.22,4.40,80.42,02:08:45,
343724927.22,5.19,79.74,02:08:47,
343724929.23,4.47,79.41,02:08:49,
343724931.23,5.27,79.58,02:08:51,
343724933.23,5.36,79.43,02:08:53,
343724935.23,5.27,80.43,02:08:55,
343724937.23,4.40,79.57,02:08:57,
343724939.23,5.44,79.26,02:08:59,
343724941.24,5.27,79.58,02:09:01,2011-11-23
343724943.24,4.54,79.25,02:09:03,
343724945.24,4.47,80.28,02:09:05,
343724947.24,5.36,79.43,02:09:07,
343724949.24,4.47,79.41,02:09:09,
343724951.25,5.27,79.58,02:09:11,
343724953.25,5.44,78.39,02:09:13,
343724955.25,6.15,79.60,02:09:15,
343724957.25,4.47,80.28,02:09:17,
343724959.25,5.27,79.58,02:09:19,
343724961.26,5.27,80.43,02:09:21,
343724963.26,5.36,79.43,02:09:23,
343724965.26,4.47,80.28,02:09:25,
343724967.26,4.47,79.41,02:09:27,
343724969.26,5.44,78.39,02:09:29,
343724971.26,5.27,79.58,02:09:31,
343724973.27,5.36,79.43,02:09:33,
343724975.27,5.27,79.58,02:09:35,
343724977.27,5.44,79.26,02:09:37,
343724979.27,4.54,80.13,02:09:39,
343724981.27,5.36,79.43,02:09:41,
343724983.28,5.27,80.43,02:09:43,
343724985.28,5.36,79.43,02:09:45,
343724987.28,5.27,80.43,02:09:47,
343724989.28,5.36,80.29,02:09:49,
343724991.28,5.36,79.43,02:09:51,
343724993.28,4.40,80.42,02:09:53,
343724995.29,5.36,79.43,02:09:55,
343724997.29,4.54,79.25,02:09:57,
343724999.29,3.58,79.40,02:09:59,
343725001.29,5.36,80.29,02:10:01,2011-11-23
343725003.29,5.36,79.43,02:10:03,
343725005.30,4.47,79.41,02:10:05,
343725007.30,5.27,80.43,02:10:07,
343725009.30,3.58,79.40,02:10:09,
343725011.30,5.27,79.58,02:10:11,
343725013.30,4.40,79.57,02:10:13,
343725015.30,5.36,79.43,02:10:15,
343725017.31,5.27,79.58,02:10:17,
343725019.31,5.27,79.58,02:10:19,
343725021.31,5.27,79.58,02:10:21,
343725023.31,4.54,79.25,02:10:23,
343725025.31,4.47,80.28,02:10:25,
343725027.32,5.27,78.74,02:10:27,
343725029.32,5.44,80.14,02:10:29,
343725031.32,5.36,79.43,02:10:31,
343725033.32,5.27,79.58,02:10:33,
343725035.32,4.47,79.41,02:10:35,
343725037.33,5.36,79.43,02:10:37,
343725039.33,3.58,80.27,02:10:39,
343725041.33,5.27,79.58,02:10:41,
343725043.33,5.27,79.58,02:10:43,
343725045.33,4.40,79.57,02:10:45,
343725047.33,5.27,80.43,02:10:47,
343725049.34,5.36,79.43,02:10:49,
343725051.34,5.27,78.74,02:10:51,
343725053.34,5.36,79.43,02:10:53,
343725055.34,4.47,80.28,02:10:55,
343725057.34,5.36,79.43,02:10:57,
343725059.35,5.36,79.43,02:10:59,
343725061.35,4.54,80.13,02:11:01,2011-11-23
343725063.35,4.54,79.25,02:11:03,
343725065.35,5.36,80.29,02:11:05,
343725067.35,4.54,80.13,02:11:07,
343725069.35,5.36,79.43,02:11:09,
343725071.36,5.36,80.29,02:11:11,
343725073.36,5.27,79.58,02:11:13,
343725075.36,5.44,80.14,02:11:15,
343725077.36,5.36,79.43,02:11:17,
343725079.36,5.27,79.58,02:11:19,
343725081.37,5.36,79.43,02:11:21,
343725083.37,4.47,79.41,02:11:23,
343725085.37,5.44,79.26,02:11:25,
343725087.37,5.36,80.29,02:11:27,
343725089.37,4.54,79.25,02:11:29,
343725091.37,4.54,80.13,02:11:31,
343725093.38,5.36,78.57,02:11:33,
343725095.38,4.47,79.41,02:11:35,
343725097.38,5.36,79.43,02:11:37,
343725099.38,4.47,79.41,02:11:39,
343725101.38,5.27,79.58,02:11:41,
343725103.39,4.47,79.41,02:11:43,
343725105.39,5.27,80.43,02:11:45,
343725107.39,4.40,80.42,02:11:47,
343725109.39,5.36,79.43,02:11:49,
343725111.39,4.47,79.41,02:11:51,
343725113.39,5.36,79.43,02:11:53,
343725115.40,5.44,79.26,02:11:55,
343725117.40,5.19,78.90,02:11:57,
343725119.40,5.27,80.43,02:11:59,
343725121.40,5.44,79.26,02:12:01,2011-11-23
343725123.40,5.27,79.58,02:12:03,
343725125.41,5.36,79.43,02:12:05,
343725127.41,5.36,79.43,02:12:07,
343725129.41,5.27,82.15,02:12:09,
343725131.41,5.27,79.58,02:12:11,
343725133.41,4.40,79.57,02:12:13,
343725135.41,4.47,80.28,02:12:15,
343725137.42,4.40,80.42,02:12:17,
343725139.42,5.36,79.43,02:12:19,
343725141.42,4.47,79.41,02:12:21,
343725143.42,4.47,79.41,02:12:23,
343725145.42,5.36,80.29,02:12:25,
343725147.43,5.36,79.43,02:12:27,
343725149.43,4.40,79.57,02:12:29,
343725151.43,5.36,80.29,02:12:31,
343725153.43,4.40,79.57,02:12:33,
343725155.43,5.27,79.58,02:12:35,
343725157.44,5.36,79.43,02:12:37,
343725159.44,4.47,80.28,02:12:39,
343725161.44,4.47,80.28,02:12:41,
343725163.44,5.27,78.74,02:12:43,
343725165.44,5.36,79.43,02:12:45,
343725167.44,5.36,79.43,02:12:47,
343725169.45,4.54,80.13,02:12:49,
343725171.45,5.36,80.29,02:12:51,
343725173.45,4.47,79.41,02:12:53,
343725175.45,4.40,80.42,02:12:55,
343725177.45,4.40,80.42,02:12:57,
343725179.46,5.44,80.14,02:12:59,
343725181.46,5.36,79.43,02:13:01,2011-11-23
343725183.46,5.36,79.43,02:13:03,
343725185.46,4.47,80.28,02:13:05,
343725187.46,4.54,80.13,02:13:07,
343725189.47,4.47,80.28,02:13:09,
343725191.47,4.54,79.25,02:13:11,
343725193.47,4.47,79.41,02:13:13,
343725195.47,4.54,79.25,02:13:15,
343725197.47,5.53,79.99,02:13:17,
343725199.47,5.27,80.43,02:13:19,
343725201.48,4.40,80.42,02:13:21,
343725203.48,5.36,80.29,02:13:23,
343725205.48,4.40,80.42,02:13:25,
343725207.48,5.27,79.58,02:13:27,
343725209.48,3.58,80.27,02:13:29,
343725211.49,4.40,80.42,02:13:31,
343725213.49,5.36,80.29,02:13:33,
343725215.49,5.36,80.29,02:13:35,
343725217.49,4.40,80.42,02:13:37,
343725219.49,4.54,79.25,02:13:39,
343725221.49,4.40,79.57,02:13:41,
343725223.50,5.44,80.14,02:13:43,
343725225.50,4.47,80.28,02:13:45,
343725227.50,5.36,80.29,02:13:47,
343725229.50,4.47,79.41,02:13:49,
343725231.50,5.27,79.58,02:13:51,
343725233.51,5.36,79.43,02:13:53,
343725235.51,5.36,80.29,02:13:55,
343725237.51,4.47,79.41,02:13:57,
343725239.51,4.40,79.57,02:13:59,
343725241.51,4.61,79.97,02:14:01,2011-11-23
343725243.51,4.54,79.25,02:14:03,
343725245.52,5.36,79.43,02:14:05,
343725247.52,3.58,79.40,02:14:07,
343725249.52,4.47,79.41,02:14:09,
343725251.52,4.47,80.28,02:14:11,
343725253.52,5.36,79.43,02:14:13,
343725255.53,4.47,79.41,02:14:15,
343725257.53,5.44,80.14,02:14:17,
343725259.53,5.27,79.58,02:14:19,
343725261.53,6.24,79.44,02:14:21,
343725263.53,6.24,80.30,02:14:23,
343725265.53,4.40,80.42,02:14:25,
343725267.54,5.27,80.43,02:14:27,
343725269.54,6.15,79.60,02:14:29,
343725271.54,5.44,79.26,02:14:31,
343725273.54,5.36,79.43,02:14:33,
343725275.54,4.54,79.25,02:14:35,
343725277.55,4.47,80.28,02:14:37,
343725279.55,4.47,80.28,02:14:39,
343725281.55,4.47,80.28,02:14:41,
343725283.55,5.27,79.58,02:14:43,
343725285.55,5.44,80.14,02:14:45,
343725287.55,5.44,79.26,02:14:47,
343725289.56,5.44,79.26,02:14:49,
343725291.56,5.36,79.43,02:14:51,
343725293.56,5.36,79.43,02:14:53,
343725295.56,4.40,79.57,02:14:55,
343725297.56,5.36,79.43,02:14:57,
343725299.57,4.40,79.57,02:14:59,
343725301.57,5.36,79.43,02:15:01,2011-11-23
343725303.57,5.44,79.26,02:15:03,
343725305.57,4.47,79.41,02:15:05,
343725307.57,5.19,79.74,02:15:07,
343725309.57,4.47,79.41,02:15:09,
343725311.58,4.54,79.25,02:15:11,
343725313.58,4.47,79.41,02:15:13,
343725315.58,5.36,79.43,02:15:15,
343725317.58,5.44,79.26,02:15:17,
343725319.58,4.54,80.13,02:15:19,
343725321.59,5.36,78.57,02:15:21,
343725323.59,4.47,79.41,02:15:23,
343725325.59,4.47,79.41,02:15:25,
343725327.59,5.53,79.10,02:15:27,
343725329.59,5.27,80.43,02:15:29,
343725331.59,4.47,80.28,02:15:31,
343725333.60,5.36,79.43,02:15:33,
343725335.60,4.47,80.28,02:15:35,
343725337.60,5.27,79.58,02:15:37,
343725339.60,5.36,79.43,02:15:39,
343725341.60,5.36,79.43,02:15:41,
343725343.61,4.54,79.25,02:15:43,
343725345.61,4.40,79.57,02:15:45,
343725347.61,4.40,80.42,02:15:47,
343725349.61,4.40,79.57,02:15:49,
343725351.61,4.47,80.28,02:15:51,
343725353.62,5.27,80.43,02:15:53,
343725355.62,4.40,80.42,02:15:55,
343725357.62,5.27,79.58,02:15:57,
343725359.62,4.40,79.57,02:15:59,
343725361.62,4.47,80.28,02:16:01,2011-11-23
343725363.62,4.47,79.41,02:16:03,
343725365.63,5.36,79.43,02:16:05,
343725367.63,4.40,79.57,02:16:07,
343725369.63,3.58,79.40,02:16:09,
343725371.63,4.47,79.41,02:16:11,
343725373.63,4.40,79.57,02:16:13,
343725375.64,4.47,79.41,02:16:15,
343725377.64,5.36,79.43,02:16:17,
343725379.64,4.47,80.28,02:16:19,
343725381.64,3.63,81.00,02:16:21,
343725383.64,5.36,80.29,02:16:23,
343725385.64,4.47,80.28,02:16:25,
343725387.65,4.54,80.13,02:16:27,
343725389.65,5.27,79.58,02:16:29,
343725391.65,4.47,79.41,02:16:31,
343725393.65,5.44,80.14,02:16:33,
343725395.65,5.27,80.43,02:16:35,
343725397.66,5.36,79.43,02:16:37,
343725399.66,5.27,79.58,02:16:39,
343725401.66,5.36,80.29,02:16:41,
343725403.66,4.40,79.57,02:16:43,
343725405.66,5.36,80.29,02:16:45,
343725407.66,4.40,80.42,02:16:47,
343725409.67,4.47,81.15,02:16:49,
343725411.67,5.36,80.29,02:16:51,
343725413.67,4.40,79.57,02:16:53,
343725415.67,5.27,80.43,02:16:55,
343725417.67,5.44,79.26,02:16:57,
343725419.68,5.27,80.43,02:16:59,
343725421.68,4.40,79.57,02:17:01,2011-11-23
343725423.68,4.40,80.42,02:17:03,
343725425.68,4.40,80.42,02:17:05,
343725427.68,5.27,80.43,02:17:07,
343725429.68,5.27,80.43,02:17:09,
343725431.69,5.44,80.14,02:17:11,
343725433.69,4.47,80.28,02:17:13,
343725435.69,4.40,80.42,02:17:15,
343725437.69,4.54,80.13,02:17:17,
343725439.69,5.36,80.29,02:17:19,
343725441.70,3.52,80.41,02:17:21,
343725443.70,4.47,79.41,02:17:23,
343725445.70,4.47,80.28,02:17:25,
343725447.70,5.44,80.14,02:17:27,
343725449.70,5.27,79.58,02:17:29,
343725451.70,4.47,79.41,02:17:31,
343725453.71,4.47,80.28,02:17:33,
343725455.71,5.36,80.29,02:17:35,
343725457.71,5.27,80.43,02:17:37,
343725459.71,5.27,80.43,02:17:39,
343725461.71,4.47,80.28,02:17:41,
343725463.72,3.58,79.40,02:17:43,
343725465.72,5.44,80.14,02:17:45,
343725467.72,4.54,80.13,02:17:47,
343725469.72,5.36,79.43,02:17:49,
343725471.72,5.36,79.43,02:17:51,
343725473.72,5.27,80.43,02:17:53,
343725475.73,5.27,80.43,02:17:55,
343725477.73,5.44,79.26,02:17:57,
343725479.73,4.54,81.01,02:17:59,
343725481.73,4.47,79.41,02:18:01,2011-11-23
343725483.73,5.27,80.43,02:18:03,
343725485.74,5.36,79.43,02:18:05,
343725487.74,4.47,79.41,02:18:07,
343725489.74,4.40,80.42,02:18:09,
343725491.74,4.47,80.28,02:18:11,
343725493.74,4.40,80.42,02:18:13,
343725495.74,5.36,79.43,02:18:15,
343725497.75,5.36,79.43,02:18:17,
343725499.75,4.47,81.15,02:18:19,
343725501.75,5.36,80.29,02:18:21,
343725503.75,4.40,80.42,02:18:23,
343725505.75,4.47,78.55,02:18:25,
343725507.76,3.52,80.41,02:18:27,
343725509.76,5.27,80.43,02:18:29,
343725511.76,4.54,79.25,02:18:31,
343725513.76,4.40,80.42,02:18:33,
343725515.76,4.54,79.25,02:18:35,
343725517.77,4.40,80.42,02:18:37,
343725519.77,5.36,80.29,02:18:39,
343725521.77,5.27,80.43,02:18:41,
343725523.77,5.27,80.43,02:18:43,
343725525.77,5.36,79.43,02:18:45,
343725527.77,5.36,80.29,02:18:47,
343725529.78,4.47,79.41,02:18:49,
343725531.78,4.40,80.42,02:18:51,
343725533.78,4.40,80.42,02:18:53,
343725535.78,4.40,80.42,02:18:55,
343725537.78,4.40,80.42,02:18:57,
343725539.79,5.36,79.43,02:18:59,
343725541.79,4.47,80.28,02:19:01,2011-11-23
343725543.79,4.47,80.28,02:19:03,
343725545.79,4.54,79.25,02:19:05,
343725547.79,4.47,79.41,02:19:07,
343725549.79,5.36,79.43,02:19:09,
343725551.80,4.47,80.28,02:19:11,
343725553.80,5.36,80.29,02:19:13,
343725555.80,5.36,80.29,02:19:15,
343725557.80,4.40,80.42,02:19:17,
343725559.80,4.47,79.41,02:19:19,
343725561.81,4.40,79.57,02:19:21,
343725563.81,4.47,79.41,02:19:23,
343725565.81,5.36,79.43,02:19:25,
343725567.81,4.47,80.28,02:19:27,
343725569.81,5.27,80.43,02:19:29,
343725571.81,4.47,80.28,02:19:31,
343725573.82,4.47,79.41,02:19:33,
343725575.82,5.36,80.29,02:19:35,
343725577.82,4.47,80.28,02:19:37,
343725579.82,4.40,80.42,02:19:39,
343725581.82,4.47,80.28,02:19:41,
343725583.83,4.47,80.28,02:19:43,
343725585.83,4.54,80.13,02:19:45,
343725587.83,3.52,79.56,02:19:47,
343725589.83,4.40,79.57,02:19:49,
343725591.83,5.36,79.43,02:19:51,
343725593.83,4.47,79.41,02:19:53,
343725595.84,5.27,78.74,02:19:55,
343725597.84,5.27,79.58,02:19:57,
343725599.84,5.36,78.57,02:19:59,
343725601.84,5.19,79.74,02:20:01,2011-11-23
343725603.84,4.40,79.57,02:20:03,
343725605.85,4.40,79.57,02:20:05,
343725607.85,5.36,79.43,02:20:07,
343725609.85,4.47,79.41,02:20:09,
343725611.85,4.40,79.57,02:20:11,
343725613.85,6.24,79.44,02:20:13,
343725615.85,4.61,78.20,02:20:15,
343725617.86,5.36,79.43,02:20:17,
343725619.86,5.44,78.39,02:20:19,
343725621.86,5.27,80.43,02:20:21,
343725623.86,4.40,80.42,02:20:23,
343725625.86,4.54,79.25,02:20:25,
343725627.87,4.40,79.57,02:20:27,
343725629.87,4.47,79.41,02:20:29,
343725631.87,4.47,80.28,02:20:31,
343725633.87,5.27,79.58,02:20:33,
343725635.87,4.40,80.42,02:20:35,
343725637.87,5.44,79.26,02:20:37,
343725639.88,4.47,79.41,02:20:39,
343725641.88,4.54,79.25,02:20:41,
343725643.88,5.36,78.57,02:20:43,
343725645.88,4.47,79.41,02:20:45,
343725647.88,4.40,79.57,02:20:47,
343725649.89,5.44,79.26,02:20:49,
343725651.89,4.47,79.41,02:20:51,
343725653.89,5.36,79.43,02:20:53,
343725655.89,5.36,80.29,02:20:55,
343725657.89,5.44,79.26,02:20:57,
343725659.89,4.40,79.57,02:20:59,
343725661.90,3.69,79.07,02:21:01,2011-11-23
343725663.90,5.36,79.43,02:21:03,
343725665.90,5.36,79.43,02:21:05,
343725667.90,4.47,79.41,02:21:07,
343725669.90,4.40,79.57,02:21:09,
343725671.91,4.40,79.57,02:21:11,
343725673.91,4.54,80.13,02:21:13,
343725675.91,5.36,79.43,02:21:15,
343725677.91,4.47,79.41,02:21:17,
343725679.91,4.40,78.72,02:21:19,
343725681.91,5.44,79.26,02:21:21,
343725683.92,5.27,79.58,02:21:23,
343725685.92,4.47,79.41,02:21:25,
343725687.92,4.47,79.41,02:21:27,
343725689.92,4.47,78.55,02:21:29,
343725691.92,5.36,79.43,02:21:31,
343725693.93,4.54,79.25,02:21:33,
343725695.93,5.44,79.26,02:21:35,
343725697.93,5.44,78.39,02:21:37,
343725699.93,5.36,79.43,02:21:39,
343725701.93,4.40,79.57,02:21:41,
343725703.93,4.54,79.25,02:21:43,
343725705.94,4.47,79.41,02:21:45,
343725707.94,4.40,79.57,02:21:47,
343725709.94,5.27,79.58,02:21:49,
343725711.94,5.36,79.43,02:21:51,
343725713.94,5.36,79.43,02:21:53,
343725715.95,5.27,79.58,02:21:55,
343725717.95,4.47,80.28,02:21:57,
343725719.95,5.27,79.58,02:21:59,
343725721.95,4.40,79.57,02:22:01,2011-11-23
343725723.95,5.36,79.43,02:22:03,
343725725.95,5.36,79.43,02:22:05,
343725727.96,6.24,79.44,02:22:07,
343725729.96,5.44,78.39,02:22:09,
343725731.96,5.44,79.26,02:22:11,
343725733.96,4.54,79.25,02:22:13,
343725735.96,5.36,79.43,02:22:15,
343725737.97,5.36,79.43,02:22:17,
343725739.97,4.54,79.25,02:22:19,
343725741.97,5.36,79.43,02:22:21,
343725743.97,5.36,80.29,02:22:23,
343725745.97,5.36,79.43,02:22:25,
343725747.97,4.40,78.72,02:22:27,
343725749.98,5.27,79.58,02:22:29,
343725751.98,5.36,79.43,02:22:31,
343725753.98,4.54,79.25,02:22:33,
343725755.98,5.27,80.43,02:22:35,
343725757.98,6.24,78.58,02:22:37,
343725759.99,4.47,78.55,02:22:39,
343725761.99,5.27,78.74,02:22:41,
343725763.99,4.47,79.41,02:22:43,
343725765.99,1.76,79.54,02:22:45,
343725767.99,5.27,79.58,02:22:47,
343725769.99,5.44,79.26,02:22:49,
343725772.00,4.47,79.41,02:22:51,
343725774.00,4.54,79.25,02:22:53,
343725776.00,4.54,79.25,02:22:56,
343725778.00,5.36,79.43,02:22:58,
343725780.00,5.27,79.58,02:23:00,2011-11-23
343725782.01,5.36,79.43,02:23:02,
343725784.01,5.36,78.57,02:23:04,
343725786.01,5.27,79.58,02:23:06,
343725788.01,5.36,78.57,02:23:08,
343725790.01,5.36,79.43,02:23:10,
343725792.01,5.27,79.58,02:23:12,
343725794.02,5.36,79.43,02:23:14,
343725796.02,5.44,78.39,02:23:16,
343725798.02,5.44,78.39,02:23:18,
343725800.02,4.47,79.41,02:23:20,
343725802.02,5.36,78.57,02:23:22,
343725804.03,5.36,79.43,02:23:24,
343725806.03,3.63,79.24,02:23:26,
343725808.03,5.44,79.26,02:23:28,
343725810.03,4.47,80.28,02:23:30,
343725812.03,4.54,78.38,02:23:32,
343725814.04,4.47,79.41,02:23:34,
343725816.04,4.54,79.25,02:23:36,
343725818.04,5.27,79.58,02:23:38,
343725820.04,6.34,78.41,02:23:40,
343725822.04,4.54,79.25,02:23:42,
343725824.04,5.44,79.26,02:23:44,
343725826.05,5.27,78.74,02:23:46,
343725828.05,5.27,79.58,02:23:48,
343725830.05,5.27,78.74,02:23:50,
343725832.05,5.36,79.43,02:23:52,
343725834.05,5.44,79.26,02:23:54,
343725836.05,4.47,78.55,02:23:56,
343725838.06,4.47,79.41,02:23:58,
343725840.06,5.36,79.43,02:24:00,2011-11-23
343725842.06,4.47,78.55,02:24:02,
343725844.06,5.44,79.26,02:24:04,
343725846.06,4.40,79.57,02:24:06,
343725848.07,5.36,79.43,02:24:08,
343725850.07,5.36,79.43,02:24:10,
343725852.07,5.36,78.57,02:24:12,
343725854.07,5.36,79.43,02:24:14,
343725856.07,5.44,78.39,02:24:16,
343725858.08,4.40,80.42,02:24:18,
343725860.08,4.47,79.41,02:24:20,
343725862.08,4.40,79.57,02:24:22,
343725864.08,4.47,79.41,02:24:24,
343725866.08,5.27,80.43,02:24:26,
343725868.08,4.47,79.41,02:24:28,
343725870.09,6.34,79.28,02:24:30,
343725872.09,5.36,78.57,02:24:32,
343725874.09,5.36,78.57,02:24:34,
343725876.09,5.27,79.58,02:24:36,
343725878.09,4.40,79.57,02:24:38,
343725880.10,5.44,78.39,02:24:40,
343725882.10,5.36,78.57,02:24:42,
343725884.10,5.44,79.26,02:24:44,
343725886.10,4.47,79.41,02:24:46,
343725888.10,5.36,79.43,02:24:48,
343725890.10,4.61,78.20,02:24:50,
343725892.11,5.36,79.43,02:24:52,
343725894.11,4.47,79.41,02:24:54,
343725896.11,4.47,79.41,02:24:56,
343725898.11,5.36,79.43,02:24:58,
343725900.11,4.54,78.38,02:25:00,2011-11-23
343725902.12,5.27,79.58,02:25:02,
343725904.12,5.36,79.43,02:25:04,
343725906.12,5.44,78.39,02:25:06,
343725908.12,4.54,78.38,02:25:08,
343725910.12,4.40,79.57,02:25:10,
343725912.12,5.44,79.26,02:25:12,
343725914.13,5.36,79.43,02:25:14,
343725916.13,4.47,78.55,02:25:16,
343725918.13,5.44,78.39,02:25:18,
